FPAngleAtPKAM1,FPAngleAverage,KAMImpulse,KneeAbdAngleAverage,LimbPGRF1,LimbPGRF2,PKAM1,PKAM2,PKEM,PKFM,TLAngleAtPKAM1,Speed,Stride_Length_Mean,Stride_Width_Mean,Subject,Condition,Limb
2.46501,3.009907,-0.046374,-0.721621,1.145993,1.118576,-0.192031,-0.135953,0.469563,-0.162735,6.019598,1.46786,1.54859,0.06354,7,Normal,NonDominant
2.228676,0.808716,-0.113395,-1.785828,1.25217,1.190387,-0.350395,-0.335934,0.403514,-0.014982,-3.600657,1.52458,1.47884,0.10235,8,Normal,NonDominant
-23.677063,-23.794092,-0.084884,2.666132,1.108137,1.050039,-0.286118,-0.144579,0.321172,-0.06973,-1.144728,1.26592,1.46213,0.09035,9,Normal,NonDominant
-12.729955,-13.969483,-0.091349,3.294778,0.996449,0.947853,-0.266642,-0.133018,0.26379,-0.090517,-0.664897,1.21175,1.38139,0.13484,10,Normal,NonDominant
-13.389981,-14.27091,-0.14911,5.837938,1.183277,1.141709,-0.469672,-0.249991,0.442351,-0.050244,-0.931227,1.22372,1.37669,0.1324,11,Normal,NonDominant
-19.3365,-19.406322,-0.064517,-0.985018,1.084314,1.040343,-0.273542,-0.135155,0.231291,-0.035317,-2.437972,1.30607,1.28648,0.18471,12,Normal,NonDominant
-2.986441,-3.461185,-0.025265,0.76806,1.164873,1.017717,-0.169967,-0.065945,0.40408,-0.061953,1.105386,1.22437,1.26722,0.19257,13,Normal,NonDominant
-9.106404,-9.865689,-0.061819,3.240546,1.167057,1.166403,-0.314951,-0.135894,0.236935,-0.244454,-2.984393,1.27421,1.31243,0.12247,14,Normal,NonDominant
-13.727491,-14.857007,-0.046746,1.742484,1.022201,1.054317,-0.250153,-0.099202,-0.032719,-0.113309,5.360713,1.23423,1.27743,0.13116,15,Normal,NonDominant
1.225837,0.612853,-0.071502,5.214134,1.288574,1.122213,-0.217109,-0.201285,0.407614,-0.144569,3.871799,1.17616,1.3173,0.02453,0,Crossover,Dominant
-2.073761,-2.156456,-0.062762,2.908073,1.042055,1.04135,-0.261821,-0.131643,0.128294,-0.165423,-1.34946,1.32055,1.4526,0.04461,1,Crossover,Dominant
-5.215368,-5.830037,-0.070384,2.017771,1.051267,1.016752,-0.129679,-0.178813,0.066216,-0.068317,1.576609,1.03395,1.26142,0.03191,2,Crossover,Dominant
-1.645196,-1.890031,-0.041082,-0.404075,0.989966,1.164408,-0.135285,-0.176016,-0.00698,-0.228852,9.104479,1.0664,1.42897,0.01252,3,Crossover,Dominant
0.264566,0.325521,-0.057469,0.845595,1.18628,1.065995,-0.192482,-0.146258,0.226622,-0.181795,4.928022,1.10736,1.19595,0.0214,4,Crossover,Dominant
-1.004592,-1.282657,-0.076773,7.884266,1.026726,1.072192,-0.143447,-0.13852,-0.026569,-0.174226,10.566527,0.68421,1.02175,0.03662,5,Crossover,Dominant
-7.989142,-8.10833,-0.250152,9.459332,1.096853,1.123418,-0.473789,-0.423645,0.104398,-0.122033,-7.876596,0.95248,1.1906,0.01208,6,Crossover,Dominant
1.296189,2.568465,-0.064031,-3.095218,0.950401,1.080389,-0.144316,-0.180692,0.205308,-0.159951,-5.123374,1.15403,1.37907,0.00401,7,Crossover,Dominant
1.296062,0.82484,-0.111734,4.928611,1.203618,1.123398,-0.336005,-0.297533,0.27813,-0.019153,-0.235057,1.36047,1.4489,0.03431,8,Crossover,Dominant
-8.696974,-9.01423,-0.130128,3.434233,1.102797,1.070674,-0.354546,-0.255698,0.110517,-0.210406,1.465683,1.19859,1.42033,0.02658,9,Crossover,Dominant
-9.580103,-9.680417,-0.084304,2.665973,0.974617,0.983897,-0.215095,-0.200801,0.265754,-0.079774,4.572371,1.16642,1.37637,0.09119,10,Crossover,Dominant
-1.388299,-1.70452,-0.118561,0.608968,1.046569,1.031674,-0.260309,-0.209775,0.234993,-0.045734,2.266977,0.93676,1.19437,0.02063,11,Crossover,Dominant
-5.077362,-4.58854,-0.062077,0.335369,0.989586,1.075684,-0.154618,-0.17621,0.017163,-0.048202,4.033011,1.13365,1.28669,0.01648,12,Crossover,Dominant
-5.26137,-3.688989,-0.080005,-0.993378,1.131944,1.023749,-0.231822,-0.22706,0.431407,0.018806,1.5276,1.19273,1.30007,0.02845,13,Crossover,Dominant
-1.459936,-1.251489,-0.068133,4.374407,1.122273,1.163312,-0.282939,-0.173729,0.158098,-0.15531,3.145274,1.24444,1.30666,0.02283,14,Crossover,Dominant
-0.488339,-1.149684,-0.109681,3.386976,1.001435,1.066156,-0.263221,-0.199251,0.003505,-0.044441,-1.563245,1.15744,1.27897,0.06043,15,Crossover,Dominant
5.795363,4.559177,-0.09195,3.746675,1.250654,1.146923,-0.164227,-0.233298,0.318079,-0.124384,5.82223,1.14082,1.33476,0.07573,0,Crossover,Dominant
-0.887602,-0.877659,-0.073891,1.825686,1.08176,1.084785,-0.26195,-0.178518,0.134385,-0.226056,2.302994,1.37583,1.48589,0.06215,1,Crossover,Dominant
-6.048028,-6.42931,-0.059307,1.963641,0.959036,1.026935,-0.130331,-0.152705,0.020567,-0.067749,0.783329,1.06431,1.27717,0.01782,2,Crossover,Dominant
1.440729,1.911703,-0.034883,-0.713703,0.968402,1.102145,-0.113573,-0.172808,-0.034799,-0.280852,8.037426,1.03441,1.34474,0.03033,3,Crossover,Dominant
0.069319,0.609062,-0.040249,1.335039,1.151891,1.075722,-0.197621,-0.136493,0.249355,-0.143676,6.145527,1.18706,1.22267,0.01469,4,Crossover,Dominant
-4.279941,-4.181877,-0.132463,8.126694,1.025203,1.057411,-0.251925,-0.187382,-0.056601,-0.193808,1.062917,0.67439,1.03857,0.0485,5,Crossover,Dominant
-1.173229,-1.34926,-0.235677,9.141445,0.979646,1.119879,-0.402384,-0.435087,0.081647,-0.105572,-6.238674,0.9594,1.15129,0.00504,6,Crossover,Dominant
2.19181,2.864136,-0.0525,-3.33612,1.077426,1.128786,-0.191589,-0.119425,0.211063,-0.095479,-5.198032,1.14442,1.32753,0.00159,7,Crossover,Dominant
3.811196,3.342338,-0.107293,4.233415,1.239037,1.167586,-0.285214,-0.353143,0.329677,-0.083708,1.336352,1.37654,1.47978,0.04114,8,Crossover,Dominant
-3.579426,-3.861429,-0.129314,3.198857,1.129354,1.029617,-0.321967,-0.255135,0.067829,-0.198726,0.900445,1.17006,1.36312,0.0169,9,Crossover,Dominant
-3.709578,-3.75049,-0.122127,1.862844,0.965312,0.939847,-0.196894,-0.248886,0.166274,-0.117932,3.655116,0.94097,1.30794,0.04909,10,Crossover,Dominant
-0.194538,-0.343961,-0.122776,0.128127,1.059018,1.065393,-0.276295,-0.25499,0.236799,-0.105503,3.329002,0.96867,1.21084,0.015,11,Crossover,Dominant
-6.038384,-6.40917,-0.05508,0.3796,1.013588,0.986587,-0.155273,-0.075306,0.003615,-0.051964,0.922394,1.09476,1.24803,0.01933,12,Crossover,Dominant
-1.357218,-0.641702,-0.079281,-1.196118,1.113808,1.093356,-0.210753,-0.246711,0.409606,0.01414,0.52047,1.14178,1.25596,0.03562,13,Crossover,Dominant
-3.796844,-3.827546,-0.065685,4.71588,1.099172,1.195624,-0.266747,-0.198584,0.129561,-0.199714,4.754356,1.23344,1.28277,0.02552,14,Crossover,Dominant
0.84914,0.806772,-0.090868,3.981504,1.038622,1.08267,-0.245543,-0.197175,0.008869,-0.042385,-0.69927,1.08381,1.20844,0.0374,15,Crossover,Dominant
-2.230212,-2.760356,-0.067958,4.635671,1.25097,1.13943,-0.238839,-0.154273,0.221664,-0.208087,2.837231,1.23695,1.37302,0.01111,0,Crossover,Dominant
0.930472,0.854642,-0.068747,1.615999,1.087098,1.100436,-0.265959,-0.191985,0.117926,-0.271968,-1.826773,1.35601,1.45093,0.06069,1,Crossover,Dominant
-3.144612,-3.583122,-0.078267,1.896032,0.964914,1.000387,-0.131822,-0.194058,0.032668,-0.099629,0.346633,1.00917,1.25137,0.02581,2,Crossover,Dominant
1.502416,1.02996,-0.04504,-0.445167,1.062546,1.153819,-0.180942,-0.175616,-0.020478,-0.237072,6.0642,0.98831,1.3441,0.02199,3,Crossover,Dominant
-3.562708,-3.562705,-0.055269,1.803204,1.136181,1.130734,-0.195865,-0.164727,0.180103,-0.168197,4.231677,1.1617,1.21978,0.02985,4,Crossover,Dominant
1.584229,1.384842,-0.132397,7.51117,1.016303,1.061167,-0.195646,-0.219468,-0.037471,-0.163721,4.515248,0.6898,1.06,0.04334,5,Crossover,Dominant
-6.321718,-6.949251,-0.235867,9.362291,1.143889,1.114326,-0.458943,-0.396889,0.242606,-0.098998,-6.68295,0.93884,1.15947,0.0089,6,Crossover,Dominant
1.783242,2.859977,-0.045592,-3.233456,1.086328,1.11961,-0.164972,-0.121669,0.274851,-0.121445,-1.131891,1.17319,1.38437,0.00579,7,Crossover,Dominant
4.572169,4.275374,-0.122105,4.007426,1.179487,1.135966,-0.303561,-0.320238,0.263824,-0.067016,2.814901,1.23779,1.44821,0.04432,8,Crossover,Dominant
-1.56902,-2.079396,-0.132176,2.74308,1.143734,1.083411,-0.291574,-0.287518,0.077302,-0.17122,1.624667,1.18931,1.39149,0.04513,9,Crossover,Dominant
-1.694927,-1.549939,-0.094377,2.289268,0.912179,0.930768,-0.153794,-0.217747,0.199181,-0.060862,6.365034,0.96556,1.26971,0.05431,10,Crossover,Dominant
-1.340186,-1.6117,-0.116732,1.002494,1.02413,1.055472,-0.233232,-0.234189,0.214563,-0.071129,5.084192,0.87421,1.16707,0.02035,11,Crossover,Dominant
-6.236655,-5.954783,-0.065081,0.063084,1.051374,1.099857,-0.20479,-0.145956,0.080069,-0.046224,2.02485,1.26121,1.33688,0.02538,12,Crossover,Dominant
-0.730128,-0.010779,-0.079141,-1.472562,1.152964,1.044766,-0.227475,-0.210743,0.451639,0.070815,-1.046728,1.16726,1.26064,0.03686,13,Crossover,Dominant
-3.872901,-3.653839,-0.078601,4.498059,1.279007,1.178334,-0.382762,-0.219879,0.27542,-0.238181,3.704139,1.29524,1.34057,0.02825,14,Crossover,Dominant
-3.877635,-4.285256,-0.09441,3.521058,0.959611,1.05714,-0.25349,-0.181167,0.002626,-0.06354,-1.815554,1.12841,1.25253,0.01266,15,Crossover,Dominant
3.88824,2.601059,-0.093154,4.023534,1.242901,1.088493,-0.215255,-0.251409,0.283902,-0.17302,4.332088,1.15176,1.30148,0.05286,0,Crossover,Dominant
-1.791317,-3.169892,-0.08306,2.224189,1.135939,1.045698,-0.319817,-0.195387,0.156078,-0.269868,-4.679648,1.40076,1.44278,0.06034,1,Crossover,Dominant
-2.591039,-2.978919,-0.091344,2.174626,1.015801,1.014695,-0.163294,-0.226868,0.095804,-0.053687,-0.470444,1.00105,1.26132,0.01028,2,Crossover,Dominant
1.490038,1.14285,-0.09292,-0.38829,1.024871,1.050991,-0.190478,-0.182459,0.000806,-0.270945,-1.186228,0.84065,1.303,0.03268,3,Crossover,Dominant
-4.637726,-4.198024,-0.04626,1.864311,1.08021,1.075471,-0.186522,-0.116752,0.207232,-0.112517,6.669615,1.11524,1.22676,0.02063,4,Crossover,Dominant
0.061316,-2.032475,-0.248405,7.660935,0.989615,1.076358,-0.373383,-0.213432,0.765228,-0.19391,5.005265,0.64098,1.00848,0.05625,5,Crossover,Dominant
-3.311866,-3.57786,-0.239003,9.246242,0.994185,1.06677,-0.412378,-0.41252,-0.024923,-0.108361,-6.618501,0.93805,1.17256,0.02604,6,Crossover,Dominant
3.878345,4.64993,-0.040034,-3.6752,1.052446,1.090254,-0.146871,-0.093879,0.242332,-0.131048,-2.917316,1.17597,1.32885,0.01651,7,Crossover,Dominant
4.315268,4.050375,-0.11808,4.709458,1.2404,1.083076,-0.337103,-0.288658,0.242599,-0.072606,3.819564,1.25471,1.47429,0.0475,8,Crossover,Dominant
-2.050324,-2.093369,-0.119306,2.86385,1.077267,1.088837,-0.319828,-0.262914,0.138155,-0.159068,1.679672,1.27756,1.48836,0.03782,9,Crossover,Dominant
1.650855,1.594075,-0.102255,1.362309,0.88871,0.93289,-0.128584,-0.235583,0.170017,-0.077102,5.345318,0.96908,1.31795,0.03773,10,Crossover,Dominant
-0.12762,-0.16733,-0.123364,0.514209,1.044528,1.047186,-0.260378,-0.252649,0.211278,-0.081336,2.623165,0.93874,1.20628,0.0112,11,Crossover,Dominant
-7.403554,-6.973717,-0.06714,0.644804,1.056056,1.118239,-0.233669,-0.170358,0.111266,-0.086285,1.892526,1.22715,1.30692,0.02772,12,Crossover,Dominant
-0.157706,-0.229772,-0.096153,-1.239313,1.164419,1.107932,-0.230366,-0.282724,0.513045,-0.006764,-3.081775,1.19366,1.26528,0.04319,13,Crossover,Dominant
-1.769653,-1.305138,-0.067339,3.204529,1.222154,1.243554,-0.364653,-0.197991,0.262778,-0.281128,4.086339,1.26962,1.3331,0.01694,14,Crossover,Dominant
0.519681,0.307009,-0.070817,3.360246,0.96395,1.066347,-0.186459,-0.176008,-0.015999,-0.060632,0.820048,1.1204,1.22124,0.01557,15,Crossover,Dominant
0.801205,0.499252,-0.07256,4.381816,1.147691,1.125004,-0.170389,-0.174828,0.209039,-0.176352,6.250323,1.18481,1.33883,0.03673,0,Crossover,Dominant
-3.793132,-4.145537,-0.080398,1.795483,1.156058,1.112433,-0.299104,-0.182305,0.191376,-0.246506,-1.463652,1.39412,1.44989,0.04888,1,Crossover,Dominant
-3.531393,-3.965344,-0.069935,1.946744,0.973295,1.01358,-0.148469,-0.191531,0.065977,-0.096071,-1.336471,1.05334,1.26401,0.00382,2,Crossover,Dominant
-0.677336,-0.644771,-0.0322,-0.282428,1.049785,1.129989,-0.128612,-0.230552,-0.031495,-0.30677,9.221348,0.95408,1.31663,0.02806,3,Crossover,Dominant
-3.275192,-2.842742,-0.045167,1.104649,1.178254,1.075717,-0.189694,-0.121017,0.208866,-0.166345,7.165156,1.16353,1.24498,0.01603,4,Crossover,Dominant
-6.944515,-6.842648,-0.115967,8.002486,1.039785,1.061148,-0.254588,-0.147666,0.14886,-0.207734,5.244476,0.66992,1.03838,0.04007,5,Crossover,Dominant
-7.154118,-7.39678,-0.201635,9.481408,0.994609,1.092856,-0.426195,-0.354535,-0.048651,-0.145266,-3.59484,0.9388,1.14064,0.01423,6,Crossover,Dominant
0.368729,1.311204,-0.055658,-3.179428,1.044153,1.129014,-0.161099,-0.136598,0.232544,-0.136462,-4.597144,1.17703,1.37713,0.0052,7,Crossover,Dominant
4.160202,3.827885,-0.135605,4.220845,1.226501,1.117258,-0.32145,-0.297421,0.271978,-0.004311,0.441289,1.21085,1.4167,0.03509,8,Crossover,Dominant
-1.331425,-1.40395,-0.116177,3.162711,1.087537,1.102075,-0.300732,-0.251634,0.189483,-0.115132,2.578044,1.26905,1.49114,0.02678,9,Crossover,Dominant
-3.911237,-3.715553,-0.091571,2.629702,0.840212,0.934445,-0.129541,-0.193037,0.159004,-0.042801,5.048212,0.95985,1.291,0.07314,10,Crossover,Dominant
-0.574293,-0.889167,-0.128523,0.752489,1.048957,1.054793,-0.276109,-0.248993,0.255086,-0.123189,0.583332,0.94543,1.21961,0.01475,11,Crossover,Dominant
-7.498217,-7.217469,-0.104047,0.079944,1.133892,1.054417,-0.353828,-0.189661,0.124226,-0.040081,-2.796222,1.27613,1.3527,0.02032,12,Crossover,Dominant
-3.338592,-3.220736,-0.084119,-1.747653,1.15326,1.067377,-0.225648,-0.214023,0.486038,0.016366,-1.607427,1.211,1.28971,0.05443,13,Crossover,Dominant
-8.597424,-8.449051,-0.055356,6.61642,1.183343,1.205485,-0.305464,-0.144901,0.175421,-0.199432,4.320437,1.28018,1.31218,0.02538,14,Crossover,Dominant
-3.359997,-3.730843,-0.088052,3.311837,1.037667,1.102216,-0.257762,-0.177221,0.013942,-0.0346,0.13582,1.15702,1.22644,0.00649,15,Crossover,Dominant
3.618342,3.46712,-0.086303,-0.562957,1.103964,1.005533,-0.197051,-0.203775,0.025326,-0.252109,0.077668,1.17616,1.3173,0.02453,0,Crossover,NonDominant
3.194453,2.9705,-0.09853,2.000102,0.998575,1.074294,-0.229578,-0.28771,0.099662,-0.210475,8.340776,1.32055,1.4526,0.04461,1,Crossover,NonDominant
-0.79993,-0.745353,-0.151092,3.276257,0.994011,0.983578,-0.263503,-0.335217,-0.001194,-0.120195,4.85831,1.03395,1.26142,0.03191,2,Crossover,NonDominant
4.677371,4.603862,-0.131547,-3.243212,0.974816,1.047134,-0.188459,-0.431976,-0.037036,-0.313248,3.394702,1.0664,1.42897,0.01252,3,Crossover,NonDominant
2.303303,2.381625,-0.095829,0.283847,1.076155,1.074987,-0.220415,-0.258766,0.124762,-0.216064,-4.221642,1.10736,1.19595,0.0214,4,Crossover,NonDominant
1.040256,0.598815,-0.242402,9.925069,1.014639,1.109589,-0.317153,-0.46485,-0.058897,-0.440957,-1.311952,0.68421,1.02175,0.03662,5,Crossover,NonDominant
-10.383735,-10.785613,-0.11031,7.251101,1.01547,1.132769,-0.243722,-0.19801,0.158769,-0.068151,7.562266,0.95248,1.1906,0.01208,6,Crossover,NonDominant
4.030828,4.653067,-0.07042,0.41805,1.060038,1.093117,-0.162988,-0.186965,0.268786,-0.227479,4.476516,1.15403,1.37907,0.00401,7,Crossover,NonDominant
0.756812,0.237696,-0.127357,-1.477107,1.122729,1.159629,-0.304817,-0.348429,0.156177,0.01439,1.250557,1.36047,1.4489,0.03431,8,Crossover,NonDominant
-4.164144,-4.656499,-0.13181,3.920828,1.125838,1.062068,-0.296194,-0.261264,0.282159,-0.026523,-0.100385,1.19859,1.42033,0.02658,9,Crossover,NonDominant
-2.449834,-2.579282,-0.099224,3.332617,0.989047,0.971918,-0.246174,-0.260783,0.190353,-0.149994,0.702563,1.16642,1.37637,0.09119,10,Crossover,NonDominant
-4.348441,-5.010549,-0.168009,4.858062,1.078122,1.04802,-0.375954,-0.294364,0.310938,-0.051726,0.346049,0.93676,1.19437,0.02063,11,Crossover,NonDominant
-5.327896,-5.29993,-0.118916,-0.787722,1.046775,1.042405,-0.279814,-0.199433,0.03925,-0.085471,0.488249,1.13365,1.28669,0.01648,12,Crossover,NonDominant
2.814789,2.630847,-0.066324,1.633859,1.068041,1.051687,-0.189695,-0.18224,0.404665,-0.030253,-0.123294,1.19273,1.30007,0.02845,13,Crossover,NonDominant
1.337544,1.82931,-0.085483,3.70493,1.093963,1.137009,-0.342888,-0.276883,0.166596,-0.190231,-1.940565,1.24444,1.30666,0.02283,14,Crossover,NonDominant
-2.555009,-2.424052,-0.058874,1.703827,0.934477,1.060936,-0.180025,-0.20585,-0.109604,-0.155616,4.67466,1.15744,1.27897,0.06043,15,Crossover,NonDominant
7.525205,7.004199,-0.108154,-0.713173,1.154868,1.002882,-0.249592,-0.259596,0.106299,-0.293879,-1.467546,1.14082,1.33476,0.07573,0,Crossover,NonDominant
-0.096157,-1.017272,-0.113364,2.976232,0.961918,1.064218,-0.263761,-0.280335,0.13436,-0.24716,1.86863,1.37583,1.48589,0.06215,1,Crossover,NonDominant
-2.362231,-2.810079,-0.151555,3.209205,0.985343,0.987296,-0.280284,-0.338768,-0.041744,-0.155921,3.625056,1.06431,1.27717,0.01782,2,Crossover,NonDominant
3.19712,2.5642,-0.118736,-3.177269,1.009483,1.096935,-0.202786,-0.294407,-0.044629,-0.243814,-1.813716,1.03441,1.34474,0.03033,3,Crossover,NonDominant
2.225704,1.977921,-0.090246,0.232625,1.173378,1.057784,-0.275618,-0.238163,0.16938,-0.211488,-5.048414,1.18706,1.22267,0.01469,4,Crossover,NonDominant
-0.340178,-0.544365,-0.264685,9.959327,1.013129,1.134731,-0.338218,-0.395288,-0.049974,-0.456677,4.078904,0.67439,1.03857,0.0485,5,Crossover,NonDominant
-5.995475,-5.903572,-0.108673,6.740713,1.010389,1.099706,-0.219484,-0.232438,0.094044,-0.074305,6.520388,0.9594,1.15129,0.00504,6,Crossover,NonDominant
3.48558,4.062927,-0.079112,0.263752,1.052048,1.129178,-0.182615,-0.179879,0.259896,-0.231998,1.149798,1.14442,1.32753,0.00159,7,Crossover,NonDominant
3.866196,2.65522,-0.129086,-0.855146,1.243583,1.17857,-0.318284,-0.408423,0.293042,-0.003961,4.213772,1.37654,1.47978,0.04114,8,Crossover,NonDominant
-11.421649,-11.378175,-0.108671,2.914382,1.053167,1.067542,-0.236863,-0.22238,0.219008,-0.033444,1.826427,1.17006,1.36312,0.0169,9,Crossover,NonDominant
-0.893723,-0.845208,-0.119194,3.145944,0.879443,0.912878,-0.194801,-0.211127,0.049341,-0.121585,0.813727,0.94097,1.30794,0.04909,10,Crossover,NonDominant
-3.655622,-4.18827,-0.155192,4.687721,1.045639,1.057974,-0.367178,-0.279321,0.243933,-0.032591,-0.257443,0.96867,1.21084,0.015,11,Crossover,NonDominant
-10.454655,-10.427523,-0.106814,-1.209795,1.041245,1.063516,-0.262347,-0.172211,0.06692,-0.046258,1.03805,1.09476,1.24803,0.01933,12,Crossover,NonDominant
3.555777,3.566967,-0.088713,1.715456,1.145961,1.080753,-0.197897,-0.245039,0.426477,-0.017454,-0.137806,1.14178,1.25596,0.03562,13,Crossover,NonDominant
0.570785,0.773198,-0.083349,3.712782,1.039099,1.182441,-0.29459,-0.26349,0.137999,-0.132329,-1.159716,1.23344,1.28277,0.02552,14,Crossover,NonDominant
-4.900277,-5.385763,-0.055235,2.162605,0.929543,1.077553,-0.14993,-0.22649,-0.124237,-0.147809,9.898212,1.08381,1.20844,0.0374,15,Crossover,NonDominant
6.775397,7.117826,-0.097452,-0.266358,1.079247,0.987006,-0.277584,-0.193934,0.082068,-0.252599,-2.011265,1.23695,1.37302,0.01111,0,Crossover,NonDominant
1.146102,0.442887,-0.096163,2.134,1.011338,1.095981,-0.245633,-0.261883,0.098154,-0.280754,4.225455,1.35601,1.45093,0.06069,1,Crossover,NonDominant
-1.193525,-1.709956,-0.15302,2.726532,1.020267,0.999263,-0.271163,-0.322349,-0.053563,-0.161469,3.197378,1.00917,1.25137,0.02581,2,Crossover,NonDominant
2.207349,1.888115,-0.12644,-2.678733,1.036738,1.075405,-0.220007,-0.292145,-0.065974,-0.225994,-0.338141,0.98831,1.3441,0.02199,3,Crossover,NonDominant
2.546727,2.415972,-0.094113,0.250777,1.164051,1.103976,-0.254559,-0.256323,0.170476,-0.168429,-3.297098,1.1617,1.21978,0.02985,4,Crossover,NonDominant
-3.48233,-3.983777,-0.372877,11.111151,1.007349,1.123957,-0.377797,-0.549185,-0.051518,-0.400554,-1.339377,0.6898,1.06,0.04334,5,Crossover,NonDominant
-8.466793,-8.460541,-0.105198,7.107512,1.00079,1.059002,-0.218877,-0.224712,0.113193,-0.081197,7.18729,0.93884,1.15947,0.0089,6,Crossover,NonDominant
4.002623,4.274507,-0.083529,0.615103,1.019753,1.149386,-0.137685,-0.208597,0.256531,-0.259526,2.915148,1.17319,1.38437,0.00579,7,Crossover,NonDominant
-0.517413,-1.578536,-0.15748,-0.784085,1.002002,1.141844,-0.308765,-0.349246,0.146006,0.023633,-4.109671,1.23779,1.44821,0.04432,8,Crossover,NonDominant
-3.962861,-4.081467,-0.132212,2.921049,1.116665,1.108597,-0.264567,-0.290015,0.26937,-0.003145,2.860567,1.18931,1.39149,0.04513,9,Crossover,NonDominant
-6.03453,-6.472629,-0.137234,3.522408,0.929864,0.937621,-0.235649,-0.231416,0.129492,-0.12726,-0.843816,0.96556,1.26971,0.05431,10,Crossover,NonDominant
-4.252724,-4.813615,-0.194593,5.022171,1.049152,1.051708,-0.376666,-0.334762,0.272094,-0.022072,-0.176065,0.87421,1.16707,0.02035,11,Crossover,NonDominant
-8.635909,-8.517879,-0.104255,-1.093231,1.042801,1.124321,-0.24853,-0.234158,0.105197,-0.056614,0.508843,1.26121,1.33688,0.02538,12,Crossover,NonDominant
2.592784,2.566312,-0.050552,1.209455,1.207657,1.078846,-0.197153,-0.154275,0.42577,0.016089,3.302863,1.16726,1.26064,0.03686,13,Crossover,NonDominant
2.673336,2.717759,-0.078276,3.875311,1.130143,1.140993,-0.33125,-0.225398,0.239484,-0.1411,1.337437,1.29524,1.34057,0.02825,14,Crossover,NonDominant
-2.995017,-2.762031,-0.063189,1.970478,0.972706,1.040186,-0.186543,-0.183282,-0.164069,-0.116911,5.285105,1.12841,1.25253,0.01266,15,Crossover,NonDominant
8.87324,8.678228,-0.117825,-0.730476,1.127758,1.046122,-0.28441,-0.276667,0.071941,-0.32047,-1.134001,1.15176,1.30148,0.05286,0,Crossover,NonDominant
2.035522,1.949717,-0.07787,1.852882,1.065997,1.033228,-0.234106,-0.202914,0.102924,-0.21155,5.041219,1.40076,1.44278,0.06034,1,Crossover,NonDominant
-0.092539,-0.42131,-0.162234,2.941227,1.009315,0.994801,-0.289054,-0.322672,-0.006118,-0.117051,2.690719,1.00105,1.26132,0.01028,2,Crossover,NonDominant
2.2839,1.531909,-0.135413,-3.138631,1.049965,1.019478,-0.239107,-0.208779,0.026899,-0.244879,-2.519324,0.84065,1.303,0.03268,3,Crossover,NonDominant
0.097041,-0.215217,-0.111579,0.516442,1.150071,1.096306,-0.302375,-0.237497,0.183621,-0.186303,-6.781265,1.11524,1.22676,0.02063,4,Crossover,NonDominant
-1.301781,-1.474428,-0.243359,10.526259,1.040691,1.054054,-0.350135,-0.379037,-0.030195,-0.282986,3.107627,0.64098,1.00848,0.05625,5,Crossover,NonDominant
-9.776931,-9.969136,-0.134359,7.199996,1.047063,1.160522,-0.321069,-0.210488,0.135633,-0.036979,4.187274,0.93805,1.17256,0.02604,6,Crossover,NonDominant
6.358851,6.535279,-0.084447,0.308242,1.078355,1.071275,-0.180922,-0.190534,0.23047,-0.229833,2.604168,1.17597,1.32885,0.01651,7,Crossover,NonDominant
3.364012,1.939308,-0.145309,-0.670094,1.160876,1.09745,-0.33208,-0.368912,0.295652,-0.020154,-0.675253,1.25471,1.47429,0.0475,8,Crossover,NonDominant
-5.781818,-5.716535,-0.123675,1.995065,1.092822,1.100332,-0.277978,-0.282783,0.268489,-0.058892,0.548384,1.27756,1.48836,0.03782,9,Crossover,NonDominant
-3.499422,-3.664586,-0.139773,3.612159,0.875043,0.947569,-0.230719,-0.248019,0.064255,-0.171489,-1.732144,0.96908,1.31795,0.03773,10,Crossover,NonDominant
-4.168331,-4.91776,-0.177657,4.760252,1.076347,1.035173,-0.384364,-0.288908,0.268513,-0.056592,-0.785196,0.93874,1.20628,0.0112,11,Crossover,NonDominant
-4.800808,-4.442068,-0.101361,-1.224558,1.114549,1.069807,-0.266204,-0.232944,0.180064,-0.07335,1.517498,1.22715,1.30692,0.02772,12,Crossover,NonDominant
4.447009,4.675618,-0.043319,1.061526,1.150244,1.064323,-0.154319,-0.174444,0.404406,-0.001597,4.772233,1.19366,1.26528,0.04319,13,Crossover,NonDominant
-0.3901,0.053499,-0.072349,4.322353,1.080549,1.079728,-0.303415,-0.235034,0.173994,-0.093571,-0.091305,1.26962,1.3331,0.01694,14,Crossover,NonDominant
4.098907,3.577466,-0.07147,1.67462,0.965293,1.100052,-0.148016,-0.278189,-0.067112,-0.137239,8.663788,1.1204,1.22124,0.01557,15,Crossover,NonDominant
5.11773,4.790467,-0.110084,-0.736094,1.097725,1.014073,-0.261537,-0.256637,0.094588,-0.306153,-2.875207,1.18481,1.33883,0.03673,0,Crossover,NonDominant
2.080578,1.312371,-0.09785,1.923637,1.140623,1.04417,-0.245339,-0.27156,0.158173,-0.260869,1.719655,1.39412,1.44989,0.04888,1,Crossover,NonDominant
-2.583596,-2.7622,-0.136376,2.836585,0.959048,0.957292,-0.296586,-0.252993,0.01752,-0.114954,3.423626,1.05334,1.26401,0.00382,2,Crossover,NonDominant
