FPAngleAtPKAM1,FPAngleAverage,KAMImpulse,KneeAbdAngleAverage,LimbPGRF1,LimbPGRF2,PKAM1,PKAM2,PKEM,PKFM,TLAngleAtPKAM1,Speed,Stride_Length_Mean,Stride_Width_Mean,Condition,Subject_0,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Limb_Dominant,Limb_NonDominant
-3.2549236,-3.327279,0.079072,-1.6048033999999998,1.0615034,1.111521,0.17506080000000002,0.1842412,0.40788040000000003,0.046637599999999994,-2.9936662,1.1501899999999998,1.243242,0.099246,Narrow,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-5.5033112000000015,-5.8207982000000005,0.054826400000000004,2.5527538,1.1006167999999998,1.1482708000000001,0.2348082,0.10446300000000001,0.1977696,0.22124080000000004,2.0208648,1.1062239999999999,1.185758,0.10998,Narrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-2.4135728,-3.0602552000000003,0.0770664,3.8363514,0.9827598,1.0781252000000001,0.22866260000000002,0.1402116,0.044057,0.1289522,-1.6401546000000002,1.137428,1.253678,0.1173,Narrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2.0457768,1.4210866000000002,0.09088,-0.0887254,1.1803592000000005,1.0325418000000002,0.2669404,0.1907612,0.1215462,0.29410159999999996,-0.5915278,1.16018,1.2901639999999999,0.094088,Narrow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.750799,-1.6565134,0.087378,1.2058025999999995,1.1014106000000001,1.0376698,0.25520279999999995,0.1844552,0.26472959999999995,0.08538779999999999,1.0647292,1.318408,1.299998,0.106546,Narrow,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-3.5614436,-4.3072626,0.15187520000000002,3.662306800000001,1.0317364,0.9888478,0.2974392,0.2949888,0.2103502,0.07384,2.7591266000000005,1.0471939999999995,1.2268899999999998,0.08503000000000001,Narrow,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.5241694,2.0285212,0.0951884,-3.3661697999999998,1.008268,1.0150472,0.14817580000000002,0.16572599999999998,0.0409316,0.2321238,0.6770816,0.8523280000000001,1.264548,0.11598199999999999,Narrow,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.981866,-3.3989437999999996,0.08336640000000001,0.4583196,1.1207582,1.0960018000000002,0.2494558,0.1993262,0.1966174,0.15009679999999995,-4.0200922,1.1598959999999998,1.210524,0.072366,Narrow,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.7619613999999997,-2.4006166,0.25709419999999994,10.0598084,1.0087944,1.0906186000000002,0.3742028,0.3744554,0.053265199999999985,0.4207596000000001,0.5612016,0.7597720000000001,1.0728760000000002,0.14288800000000001,Narrow,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-9.9918264,-9.8526496,0.11556819999999997,6.930415999999999,1.0694962,1.1362662000000001,0.2551396,0.233967,0.2734808,0.208894,5.8898606,0.9274879999999999,1.0423460000000002,0.099482,Narrow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.488746399999999,5.4517006000000015,0.060353,-0.18996559999999998,0.9798412,1.109788,0.1408544,0.1726144,0.273596,0.1757352,4.691923,1.312824,1.457052,0.058810000000000015,Narrow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.467357,-0.6243786,0.1490632,-0.47605159999999996,1.1215005999999998,1.0836224,0.3408542,0.30999720000000003,0.33458259999999995,0.06709500000000003,-4.4014532000000015,1.2915499999999998,1.43615,0.097518,Narrow,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-13.550278799999996,-13.601266400000005,0.12861199999999998,3.5193650000000005,1.0867870000000002,1.0809688000000002,0.300172,0.2109718,0.30214640000000004,0.0265004,-0.4658656,1.1035720000000002,1.3861599999999998,0.07880000000000001,Narrow,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-4.815618799999999,-5.6354862,0.10937039999999999,2.9931216,0.915574,0.9353868,0.20622820000000006,0.1785688,0.155864,0.13180160000000002,-0.31134579999999995,0.915176,1.2207,0.11561,Narrow,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-7.754485000000002,-8.565156,0.14817379999999994,4.657108999999999,1.0359058,1.0139470000000002,0.3401352,0.2277842,0.254294,0.0754132,-0.8826098,0.8522659999999999,1.0758,0.09711,Narrow,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-13.296137800000002,-13.448233199999999,0.0618634,-1.1743932,1.0889356000000001,1.0125786,0.2140818,0.11392839999999999,0.183589,0.07612619999999999,2.395248,1.23321,1.240892,0.11210999999999999,Narrow,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.467818,0.019329400000000038,0.053426400000000006,1.4437114,1.0379406,1.093683,0.14957859999999998,0.1553702,0.371181,0.0218042,3.3545914000000003,1.1501899999999998,1.243242,0.099246,Narrow,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.5407300000000004,-2.05715368,0.07024919999999997,2.4729612000000003,1.0830342,1.1071524,0.2588022,0.1564232,0.2067016,0.15681219999999998,0.21974699999999997,1.1062239999999999,1.185758,0.10998,Narrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-4.7199812,-5.5353156,0.06906860000000001,1.865397,0.9794546,1.1131294,0.2136544,0.1665284,0.0470928,0.10319960000000003,5.3285,1.137428,1.253678,0.1173,Narrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
