FPAngleAtPKAM1,FPAngleAverage,KAMImpulse,KneeAbdAngleAverage,LimbPGRF1,LimbPGRF2,PKAM1,PKAM2,PKEM,PKFM,TLAngleAtPKAM1,Speed,Stride_Length_Mean,Stride_Width_Mean,Condition,Subject_0,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Limb_Dominant,Limb_NonDominant
-7.056096200000002,-7.476609999999999,0.171605,9.890960799999998,0.9904374,1.0743521999999999,0.3566228,0.2878126,0.0427466,0.31344540000000004,-0.8373120000000001,0.98344,1.2086299999999999,0.167216,Normal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-17.7007294,-17.885900399999997,0.0789914,6.669095800000001,1.0329498,1.0582874,0.23602979999999998,0.1284524,0.2021696,0.0937718,7.3954712,1.0029219999999999,1.1874299999999998,0.102064,Normal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.1285968,4.3693528,0.058813,-0.39085879999999995,1.1524458,1.1605074,0.1895174,0.16312359999999998,0.4616436,0.1914536,4.924429600000002,1.4520460000000002,1.5712119999999998,0.087522,Normal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.6186594000000001,-2.0852658,0.1237278,-0.8935867999999999,1.2513708,1.1482628000000001,0.371807,0.2945746,0.3714068,0.0392648,-3.9736122,1.454954,1.473294,0.120872,Normal,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-20.9718492,-21.277592200000004,0.09270039999999999,2.6087290000000003,1.1354326,1.0722078000000002,0.3159812000000001,0.16107520000000003,0.4000554,0.057228200000000014,-1.013508,1.306632,1.48968,0.115634,Normal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-12.8022186,-13.8232188,0.0892104,3.3683462,1.0027298,0.9689436,0.2824026,0.15079040000000002,0.2530722,0.1296424,-1.0979358000000001,1.2530459999999999,1.429282,0.129718,Normal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-13.692228200000002,-14.5117936,0.1567896,5.9474334,1.1301212,1.1035514,0.4361354000000001,0.2486464,0.3889898,0.0389938,-0.7373687999999999,1.10858,1.305544,0.131484,Normal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-18.2882338,-18.5755894,0.0652566,-1.2864472,1.0902450000000001,1.0129374,0.2403904,0.13632260000000002,0.2635872,0.0523394,-1.5707192,1.2976880000000002,1.306278,0.176818,Normal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-3.297164,-4.057224400000001,0.03509980000000001,0.956942,1.0751698,1.0426436,0.1462604,0.0931674,0.3851669999999999,0.03510119999999999,0.8378315999999999,1.1943780000000002,1.28731,0.180104,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-6.6769908,-7.412154799999999,0.06238000000000001,2.6725954,1.2090466000000002,1.1437106000000001,0.3172534,0.144481,0.1733656,0.2543144,-2.601588200000001,1.313626,1.3403399999999999,0.137242,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-13.5940122,-14.524174399999998,0.0445786,1.5845604,1.0099632,1.0663996,0.2294262,0.08954140000000001,0.0443492,0.110106,4.6497342,1.2147940000000002,1.2863539999999998,0.12725399999999998,Normal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
