FPAngleAtPKAM1,FPAngleAverage,KAMImpulse,KneeAbdAngleAverage,LimbPGRF1,LimbPGRF2,PKAM1,PKAM2,PKEM,PKFM,TLAngleAtPKAM1,Speed,Stride_Length_Mean,Stride_Width_Mean,Subject,Condition,Limb
-9.096943,-9.686705,0.078074,3.516344,0.9180209999999999,1.084635,0.24835900000000002,0.131544,0.060273,0.122903,-3.6894,1.24132,1.3158,0.14102,15,Normal,Dominant
-5.203626,-6.547337000000001,0.071185,4.719586,1.263228,1.1171659999999999,0.21544499999999997,0.14999,0.433424,0.163209,4.939693,1.19026,1.34499,0.18291,0,Normal,Dominant
-7.200753999999999,-7.852233,0.051779,4.06352,1.0934540000000001,1.0875139999999999,0.313108,0.043183,0.235882,0.30532800000000004,1.222332,1.4974399999999999,1.46749,0.18509,1,Normal,Dominant
-10.942836,-11.758194,0.050414,0.723748,1.13237,1.084632,0.12236199999999998,0.12846,0.381515,0.027107999999999997,1.53582,1.20761,1.34045,0.0968,2,Normal,Dominant
-2.804153,-3.886538,0.04459,-0.678254,1.133355,1.246165,0.252436,0.082373,0.033958999999999996,0.22292199999999998,3.78246,1.23591,1.3347799999999999,0.15912,3,Normal,Dominant
-11.395522,-12.070189,0.047441000000000004,1.9466080000000001,1.170575,1.145859,0.226398,0.082224,0.28384699999999996,0.096692,4.910871,1.24005,1.26485,0.08768,4,Normal,Dominant
-9.045148,-10.071733,0.09263400000000001,8.245923,1.011266,1.1180940000000001,0.241708,0.143893,0.17335,0.09571,1.1391879999999999,0.9635,1.18029,0.18025,5,Normal,Dominant
-11.750122,-11.980005,0.168548,9.215664,1.153772,1.166993,0.417662,0.319017,0.336391,0.189838,-4.333131,1.06821,1.20174,0.12135,6,Normal,Dominant
-2.629946,-2.329243,0.059080999999999995,-4.265172,1.2299959999999999,1.259331,0.246479,0.15315,0.515096,0.1074,-1.6991459999999998,1.4160700000000002,1.52935,0.11664000000000001,7,Normal,Dominant
-3.038498,-3.9445940000000004,0.108884,4.510699,1.234804,1.081339,0.379502,0.257419,0.18890099999999999,0.206081,4.386755,1.52941,1.52176,0.14185,8,Normal,Dominant
-8.947435,-9.082603,0.112102,3.6168050000000003,1.272066,1.144164,0.440906,0.198349,0.28643,0.096122,2.656756,1.34099,1.54214,0.07537,9,Normal,Dominant
