FPAngleAtPKAM1,FPAngleAverage,KAMImpulse,KneeAbdAngleAverage,LimbPGRF1,LimbPGRF2,PKAM1,PKAM2,PKEM,PKFM,TLAngleAtPKAM1,Speed,Stride_Length_Mean,Stride_Width_Mean,Condition,Subject_0,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Subject_7,Subject_8,Subject_9,Subject_10,Subject_11,Subject_12,Subject_13,Subject_14,Subject_15,Limb_Dominant,Limb_NonDominant
-1.4063642,-1.6897796000000003,0.15085540000000006,2.9979612,0.9935968,0.984446,0.280118,0.3143998,0.0240278,0.133918,3.5590178000000003,1.0323639999999998,1.263058,0.017928,Crossover,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.3163878,2.9285094000000003,0.1226076,-3.1697990000000003,1.0178072,1.069842,0.19913920000000002,0.3061066,0.042364000000000006,0.2511042,0.5652343999999999,0.97677,1.347488,0.025116,Crossover,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6460956000000002,1.4805563999999998,0.09869560000000001,0.30719519999999995,1.1401278000000001,1.0842006000000002,0.26524640000000005,0.24875999999999998,0.16909739999999998,0.182115,-4.863341200000001,1.146978,1.2220280000000001,0.020520000000000004,Crossover,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6732816000000001,-0.8485376,0.2701438,10.267497599999999,1.022979,1.0965341999999998,0.3603987999999999,0.4237576000000001,0.041467000000000004,0.3609112,0.9747828000000002,0.6718599999999999,1.033436,0.044956,Crossover,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-8.822913,-8.869587,0.11618199999999998,7.027289999999999,1.0228668,1.1075188,0.2597798,0.2150726,0.1290836,0.0629976,5.8814069999999985,0.945514,1.1629120000000002,0.013258,Crossover,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.647299600000001,5.135557799999999,0.07660059999999999,0.28567919999999997,1.0429828,1.1115052,0.16602319999999998,0.1887328,0.23704760000000002,0.226354,2.8070547999999995,1.1649280000000002,1.3593899999999999,0.006620000000000001,Crossover,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.3888467999999996,1.4562526000000002,0.14521979999999998,-0.9790105999999998,1.1451122,1.1334128,0.3310554000000001,0.370804,0.21418160000000003,0.013308,-0.22373879999999996,1.288072,1.453576,0.040472,Crossover,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-6.438323800000001,-6.478787200000001,0.1248962,2.7828996,1.1002938,1.0885496000000001,0.27838579999999996,0.26459240000000006,0.2688052,0.035865999999999995,1.3172026000000001,1.2209139999999998,1.430888,0.030642,Crossover,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-2.922053,-3.1177284,0.1268708,3.4116880000000003,0.9252465999999998,0.939477,0.2291508,0.2374418,0.110824,0.14150020000000002,-0.4176985999999999,1.0003760000000002,1.312594,0.061092,Crossover,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-4.0806651999999985,-4.7237478,0.17201719999999998,4.8672488000000005,1.0610511999999999,1.0479388,0.3775108,0.295117,0.272095,0.045368000000000006,0.10419660000000001,0.9327620000000001,1.199634,0.016386,Crossover,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-6.816701400000001,-6.693079599999999,0.1028144,-1.0305858,1.0722563999999999,1.065687,0.2607758,0.2021812,0.10469660000000001,0.07103380000000001,1.5209906000000002,1.1985800000000002,1.306244,0.021846,Crossover,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3.4076058,3.3843754000000006,0.0605848,1.3602718,1.1573692,1.07138,0.1858234,0.186792,0.42053679999999993,0.013669199999999998,1.956912,1.181286,1.274332,0.03971,Crossover,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.2410348,1.5140876,0.07926459999999999,3.768601,1.0945376000000002,1.1539828,0.3205188,0.25473320000000005,0.1773382,0.14624779999999998,-0.7945511999999999,1.2645839999999997,1.3150559999999998,0.023784,Crossover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-2.3186912,-2.3402288,0.0653946,2.0767718,0.961844,1.0778206,0.1835054,0.2262848,0.1154334,0.12888519999999998,5.638016400000001,1.129416,1.237524,0.026510000000000002,Crossover,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
